,created_at,text
6158,2020/12/30 19:17:33,寒過ぎる本気寒い風凄い 忙しすぎてハイになったまま打ち上げないからもう帰ってきてしまった寂しい
6159,2020/12/30 19:15:23,寒すぎて防寒対策したら不審者一歩手前ぐらいになった
6160,2020/12/30 19:12:23,寒すぎてサムスになった
6161,2020/12/30 19:12:18,くそ寒すぎて髪の毛可愛い髪から侍になったわ
6162,2020/12/30 19:11:30,「寝転んで猫になった」、「寒すぎてサムスになった」みたいな構文だから気になりすぎて夜しか寝られない
6163,2020/12/30 19:11:15,寒すぎて草 ……も枯れ果て荒野になった
6164,2020/12/30 19:11:12,寒すぎてATSUSHIになった(突然変異)
6165,2020/12/30 19:10:06,寒すぎてサムスン電子になった
6166,2020/12/30 19:09:11,寒すぎてサムスになった
6167,2020/12/30 19:08:17,あまりに寒すぎて、スマホの電池残量表示が、一時的におかしくなったよ。
6168,2020/12/30 19:02:21,https://t.co/PW6s7no1nG
6169,2020/12/30 19:01:02,寒すぎてサムスになった
6170,2020/12/30 19:00:07,さささささささささむ！！！！！寒すぎてサムになった！！！！！もうやだ！！！！
6171,2020/12/30 18:59:34,スマホのライトつけたら見えるんじゃね？ってもっかい外出て見えたは見えたし雪！綺麗！ってなったけどマジ寒すぎてまた5分もせずギブった なのにパン粉ずっと動画撮ってて身体ん中に修造でも勝ってるんかな
6172,2020/12/30 18:58:41,「外寒すぎてサムスになった」って言ってた人が凍死してた
6173,2020/12/30 18:57:55,コンビニまでの往復寒すぎて氷の彫像になった
6174,2020/12/30 18:55:50,寒すぎて…サムになったわね…👨‍🦰
6175,2020/12/30 18:55:30,寒すぎて、サムスになったわね…
6176,2020/12/30 18:52:09,雪降ってるかと思って玄関先出たら寒すぎてサミュエル・ベケットになった。
6177,2020/12/30 18:51:42,ご飯買いに行ったら寒すぎて全身氷漬けになった。
6178,2020/12/30 18:51:00,寒すぎてサムスになったわ……ﾌﾌ....
6179,2020/12/30 18:50:31,https://t.co/WGX2u9WAH4
6180,2020/12/30 18:50:04,寒すぎてジョンコナーになった
6181,2020/12/30 18:49:44,じゃあ、今日はね、このうどんを食べて優勝していくことにするわね……ｽﾞﾙｽﾞﾙｽﾞﾙｯ!! うん、もっちりしこしこ！ 美味すぎてしこ餅になったわね…(激寒)
6182,2020/12/30 18:49:17,今日寒すぎてムチーリになった
6183,2020/12/30 18:49:07,寒すぎる❕しかも風も強すぎて家出て2秒で髪ボサボサになった❕ https://t.co/yOokdvXPJF
6184,2020/12/30 18:48:29,きたく… 寒すぎてサムチャイになった… https://t.co/TUXfZ2qoBm
6185,2020/12/30 18:47:16,寒すぎてジェットストリーム・サムになった
6186,2020/12/30 18:47:06,寒すぎてサムライ8になったわね……
6187,2020/12/30 18:45:30,寒すぎてサムスン電気になった
6188,2020/12/30 18:43:45,お外寒すぎてサムサムになった
6189,2020/12/30 18:42:50,ケーキ食べたくてケーキ屋に行ったけど寒すぎて挫けそうになった でもケーキは買った💪
6190,2020/12/30 18:41:51,寒すぎてクソサミ戦隊サムインジャーになった
6191,2020/12/30 18:41:25,寒すぎてサムスになったので今日は服着てもらった https://t.co/Xx0TRA4Y24
6192,2020/12/30 18:40:13,お散歩寒すぎてサムスになった
6193,2020/12/30 18:38:43,外寒すぎてもう東北では暮らせないわよ……という気持ちになった
6194,2020/12/30 18:38:13,寒すぎてラーメン食べたくなったので今日は久々に王将(๑•̀д•́๑)ｷﾘｯ お腹空いた_:(´ཀ`」 ∠):_
6195,2020/12/30 18:37:37,寒すぎてサムになった
6196,2020/12/30 18:37:24,寒すぎてSumになった
6197,2020/12/30 18:37:05,寒すぎてサムライになったわね
6198,2020/12/30 18:36:36,寒すぎてサムスンになった https://t.co/HEZIGwIT8n
6199,2020/12/30 18:35:46,寒すぎてサム山になった
6200,2020/12/30 18:35:42,寒すぎてサムになったわねえ……
6201,2020/12/30 18:35:10,寒すぎて、サムシングエルスの解散を賭けたラストチャンス企画をリアルタイムで観てた世代になったわね……（世代です）
6202,2020/12/30 18:32:19,寒すぎて外に出た瞬間3歳児になった
6203,2020/12/30 18:31:54,寒すぎてゼロスーツサムスになったわ。 https://t.co/C7MHCQyRgQ
6204,2020/12/30 18:30:20,寒すぎてサムになった
6205,2020/12/30 18:28:08,寒すぎてサムスンになった。
6206,2020/12/30 18:23:06,寒すぎて布団になった
6207,2020/12/30 18:21:07,寒すぎてサムスアランになったわね
6208,2020/12/30 18:21:00,外出たら寒すぎて即サムスン電子になった
6209,2020/12/30 18:19:55,結局満席で歩きで帰ることになったしなんなんだ〜！！ それで親になぜか私が怒られ、夜ご飯無しねって言われた！！！え？？？🥺 そんなことより寒すぎて耳がﾊﾟﾘﾊﾟﾘする、、
6210,2020/12/30 18:19:30,やばい寒すぎてサムスになった
6211,2020/12/30 18:18:01,寒すぎてサムになったわね…
6212,2020/12/30 18:16:47,寒すぎてサムになった
6213,2020/12/30 18:15:40,寒すぎてゼロスーツサムスになったわね
6214,2020/12/30 18:14:32,寒すぎてサムギョプサルになった https://t.co/vJ8CmuWCs3
6215,2020/12/30 18:13:46,寒すぎてネスになった
6216,2020/12/30 18:13:27,寒すぎて完全装備になった。
6217,2020/12/30 18:13:24,寒すぎて寒波ライロになったわね https://t.co/fQq6nRfZGC
6218,2020/12/30 18:12:45,寒すぎてサムスになった🙄
6219,2020/12/30 18:10:04,寒すぎてサムになったわね
6220,2020/12/30 18:09:11,外出たら寒すぎて一瞬で『シャイニング』のニコルソンになった https://t.co/HAlYqphhrP
6221,2020/12/30 18:08:03,寒すぎてサムソンティーチャーになったわね。
6222,2020/12/30 18:07:09,風呂上がり寒すぎて叫びそうになった
6223,2020/12/30 18:06:23,寒すぎてサミーちゃんになった
6224,2020/12/30 18:05:22,寒すぎてシャムになった
6225,2020/12/30 18:04:24,寒すぎてサムになったわね
6226,2020/12/30 18:04:14,鏡の汚さは無視してこのひょっこりミッフィーかわいくない？？寒すぎてポッケに手入れるためすぐいなくなったけど、、、そんなことより新しい本読みたすぎてこんな寒いのにTSUTAYA行こうか迷ってる https://t.co/C9fLZa3t2i
6227,2020/12/30 18:03:30,風強すぎて風強すぎィ！になった 宴が今日じゃなくて良かった…この寒さは長男でも耐えられない
6228,2020/12/30 18:03:04,鏡の汚さは無視してこのひょっこりミッフィーかわいくない？？寒すぎてポッケに手入れるためすぐいなくなったけど、、、そんなことより新しい本読みたすぎてこんな寒いのにTSUTAYA行こうか迷ってる https://t.co/Uas2r8Armo
6229,2020/12/30 18:02:54,仙台寒すぎてサムスになった。
6230,2020/12/30 18:02:38,寒すぎてサムスになった
6231,2020/12/30 18:02:30,寒すぎてSAMになったわね…
6232,2020/12/30 18:01:09,寒すぎてサムになったわね https://t.co/4fMLt1tjQ6
6233,2020/12/30 17:59:46,寒すぎてサムキャットになった
6234,2020/12/30 17:58:29,寒すぎてサミット鷺ノ宮店になった
6235,2020/12/30 17:57:01,寒すぎて痔になった
6236,2020/12/30 17:56:25,仕事から帰って来る時寒すぎて死にそうになった…なお、仕事は納まりません
6237,2020/12/30 17:56:06,昼から長時間、丁寧に丁寧に愛車を洗車してた🤩  そしたら強風でめちゃくちゃさみぃ🙄  でも新車のようになった！ 雨染みとったぞぉ🥰🥰 念願の洗車できたし、 新車だしもう、気分は最高！ 頑張った甲斐あった〜  動きやすいようにパーカ… https://t.co/cF3pFC49Fa
6238,2020/12/30 17:55:28,風邪引かないように気をつけてね🍀
6239,2020/12/30 17:55:08,外出たら寒すぎてサム・スミスになったわ
6240,2020/12/30 17:49:55,津への下りが寒すぎて意識飛びそうになったところにたまに来る突風で体も飛びそうになってヤバかった😱
6241,2020/12/30 17:48:13,買い出しに出たら寒すぎて体が粉々になった。
6242,2020/12/30 17:45:07,雪、雪、雪…寒すぎて…  おうちは温かい☺️明日、仕事休みたい… 積もってたらバス？😅  公共の交通機関とかコロナもあって東京にも行けなくなったから２月から利用してないし雪用の靴は捨てた気がする😇
6243,2020/12/30 17:44:10,今日はひたすら車を走らせていたけど、風強すぎて何度もハンドル取られそうになったw あと雪も降ってたよ。 寒ぃ:( ; ´꒳` ;):ｶﾞﾀｶﾞﾀｶﾞﾀｶﾞﾀ
6244,2020/12/30 17:41:29,寒すぎてLove somebody tonightになったわね
6245,2020/12/30 17:40:45,今年寒さに強すぎて未だにスウェット+アウター1枚なんだけど激太りしたんか？？ 普段なら11月下旬にはヒートテックで12月入ったらマフラー装備してるのにどした？？ 熱は全くないし、ポジティブに考えると1日3L水飲むようなったから代謝上がったんか？
6246,2020/12/30 17:40:43,寒すぎてサムシングエルスになった https://t.co/2I3MmB6mbb
6247,2020/12/30 17:40:29,寒すぎて気絶しそうになった
6248,2020/12/30 17:37:28,寒すぎてサムスになったわね。
6249,2020/12/30 17:37:13,寒すぎてサムになったわね
6250,2020/12/30 17:36:43,風エグすぎてエグになったし寒すぎてサムにもなった 二人合わせてエグサム
6251,2020/12/30 17:36:09,おさんぽ寒すぎて泣きそうになった。 ぱおん🐘
6252,2020/12/30 17:35:51,寒すぎてサムワン海王になったわね
6253,2020/12/30 17:35:17,今帰ってる途中で外がすごい風だし、寒すぎて😱 髪もボサボサになったww 地下鉄があったかい😭
6254,2020/12/30 17:34:28,コンビニから出た瞬間寒すぎて憂鬱になったけど、ふと目に入った月があまりにも綺麗で寒さなんて吹き飛んだ
6255,2020/12/30 17:33:40,寒すぎて出歩くのが嫌になったので、美味しいパスタ作った俺。 家庭的な女がタイプの俺、自作自演。
6256,2020/12/30 17:33:37,寒すぎてサムになったわね… https://t.co/jmkR6Sx1gP
6257,2020/12/30 17:30:52,あかかかん 寒すぎて風冷た過ぎて耳やられていてもたってもいられず30分で帰る事になったわ1時間走れなかったー！！！！泣
6258,2020/12/30 17:30:28,寒すぎてSomething ELseになった
6259,2020/12/30 17:29:10,寒すぎてサムスになった〜〜〜！！！！
6260,2020/12/30 17:26:28,Uターンしてきました
6261,2020/12/30 17:25:25,寒すぎてSAMになったので、ホットスナック自販機の焼きおにぎりで優勝するわね https://t.co/4wY0cJDf2V
6262,2020/12/30 17:25:08,寒すぎてジェイソンステイサムになったわね
6263,2020/12/30 17:20:21,寒すぎてサムスになったわね
6264,2020/12/30 17:19:40,外寒すぎてアホになったわ
6265,2020/12/30 17:19:35,寒すぎてサムスになった
6266,2020/12/30 17:19:09,寒すぎてジェイソンステイサムになった😢
6267,2020/12/30 17:17:25,地元が寒すぎてサムスになったわね...
6268,2020/12/30 17:15:52,寒すぎてサムスンになったわね…
6269,2020/12/30 17:14:51,寒すぎてSamsungになった
6270,2020/12/30 17:14:36,寒すぎたからでしょうか、先程、五本の指でしっかりと握っていたコップがズルッて落ちて服と椅子がお茶浸しになった
6271,2020/12/30 17:14:01,寒すぎてサムスになったわ
6272,2020/12/30 17:13:05,寒すぎて…レジアイスになったわね  ﾚﾚｼﾞｱｲﾚｼﾞｱｲﾚｼﾞｱｲｽ ﾚｰｼﾞｰｱｰｲ 　　・ ・・・・・ 　　・
6273,2020/12/30 17:12:59,うちの子のフォグランプを黄色くした！ 寒すぎてブチ切れそうになった https://t.co/5W6wyFQ09F
6274,2020/12/30 17:12:45,寒すぎる！ 寒すぎてsum41になったわね
6275,2020/12/30 17:10:18,寒すぎてサノスになった
6276,2020/12/30 17:10:06,寒すぎて鏡餅になったわネ…🦁
6277,2020/12/30 17:08:04,寒すぎて参鶏湯になった。
6278,2020/12/30 17:07:27,寒すぎて外出る時アイスクライマーみたいになった https://t.co/903Phc6s3C
6279,2020/12/30 17:05:11,寒すぎてサムになったわ
6280,2020/12/30 16:58:48,寒すぎて寒杉謙信になった
6281,2020/12/30 16:56:05,ヤベェ外めっちゃ寒い！寒すぎてサム・バードになったわね🐧
6282,2020/12/30 16:54:51,寒すぎてSomethingになった
6283,2020/12/30 16:54:14,寒すぎてあの、アレになったわね
6284,2020/12/30 16:54:00,寒すぎてサミュエル・L・ジャクソンになった
6285,2020/12/30 16:52:50,実家に帰ってきたけど寒すぎてサムスン電子になった
6286,2020/12/30 16:52:12,寒すぎて宮オサムになった
6287,2020/12/30 16:43:23,寒すぎてサムスになったわね
6288,2020/12/30 16:40:57,https://t.co/acWhRdbHn3
6289,2020/12/30 16:38:32,昼寝から目が覚めたら寒すぎてキレそうになった
6290,2020/12/30 16:37:02,寒っ！ 寒すぎてサムスアランになった
6291,2020/12/30 16:36:36,寒すぎてSamsungになったわね⋯⋯
6292,2020/12/30 16:36:33,寒すぎてサム溘Η繧ｨ繝ｫになったわね
6293,2020/12/30 16:28:24,外寒すぎて………Sammyになったわね…
6294,2020/12/30 16:24:33,本栖湖寒すぎて凍えた結果各務原なでしこになったわ😇 https://t.co/fao82dEbQZ
6295,2020/12/30 16:21:04,寒すぎてサーミ人になった、というのを思いついたが検索したら沢山出てきた。
6296,2020/12/30 16:21:00,寒すぎて死にそうになったから勘弁して🥺
6297,2020/12/30 16:20:54,寒すぎてサムライドラゴン天になったわね https://t.co/NbU6JsVkqv
6298,2020/12/30 16:19:22,寒すぎてサムになった
6299,2020/12/30 16:16:47,伊都雪降ってますね。 寒すぎてサムスン電子になった。
6300,2020/12/30 16:08:18,寒すぎて頭おかしなったから帰りにニンニクマシマシのラーメン食べた後モンスターを流し込んでしまって混沌の体現者と化している
6301,2020/12/30 16:07:24,暴風で寒すぎて私のあいぽん30分で91から35パーセントになったので帰っていいですか、いや帰りたい
6302,2020/12/30 16:06:53,足が寒すぎてブーツ買おうってなったけど，どういうブーツがいいのか全く分からん（雪国にお住みのフォロワー教えて
6303,2020/12/30 16:06:28,・その話題での自分の感情 ・最近自分の身におこった出来事 ・相手の身に付けているアクセサリーについて  等、まだまだ色々なパターンがあるのですが 一例をあげるとこんな形です。  例えば、  「最近、いきなり寒くなったよねー」 「寒すぎて家ではほぼこたつにも食ってるわ笑」
6304,2020/12/30 16:04:08,おそとが寒すぎて.......Samsungになったわね.......📱
6305,2020/12/30 16:03:56,寒すぎてｻﾑｽになったわね…
6306,2020/12/30 15:58:49,寒すぎてサウスパークになったわね
6307,2020/12/30 15:57:22,三角チョコパイ食べたくなったからパイとシェイクのMを買ったんだけど、外寒すぎて味分からんかった…手が霜焼けになりそう😂
6308,2020/12/30 15:56:18,百均で買い物したらもう風がきつくて凍える……寒すぎてサムになった………
6309,2020/12/30 15:53:28,寒すぎてSAMになったわね… https://t.co/MnTT8X7xxf
6310,2020/12/30 15:52:22,寒すぎてサムソン・リーになった
6311,2020/12/30 15:51:07,寒すぎてサモハンキンポーになった https://t.co/tH9kQy79BJ
6312,2020/12/30 15:49:01,寒すぎてSAMSUNGになった
6313,2020/12/30 15:43:19,寒すぎてサムス・アラジンになったわね…
6314,2020/12/30 15:42:33,寒すぎてサムスになった
6315,2020/12/30 15:40:43,寒すぎてサムスになったわね
6316,2020/12/30 15:34:32,寒すぎてSAMSUNGになった
6317,2020/12/30 15:32:14,寒すぎてサムになった
6318,2020/12/30 15:27:59,寒い、寒過ぎる 寒すぎて俺になったわ そう、俺は俺 お前じゃない これは俺だけの俺、俺って何だ？俺、俺、俺、  俺⁉️俺❗️俺❗️俺❗️俺❗️俺‼️ Ah～↑↑↑💥💥真夏の🌞🌴🏄Jamboree〜〜‼️‼️レゲエ🇯🇲💃🙌🏻砂浜🌺🏖🌴🌞Big Wave!!🌊🌊💥💥💥
6319,2020/12/30 15:21:47,外寒すぎてSAMターレットになった
6320,2020/12/30 15:20:41,寒すぎてサムスになった
6321,2020/12/30 15:16:33,寒すぎてタキシードサムになった
6322,2020/12/30 15:16:06,寒すぎてサムスになったわね…(ねっとり)
6323,2020/12/30 15:13:20,寒すぎてサムターン回しになった。
6324,2020/12/30 15:13:13,寒すぎて墓参りRTAになった
6325,2020/12/30 15:13:00,寒すぎてサムス になったわね https://t.co/UdyyLA4sib
6326,2020/12/30 15:09:04,メイク大してしてないけど寒すぎて目の下と鼻が真っ赤になった
6327,2020/12/30 15:05:46,寒すぎてサム・ポーター・ブリッジズになったわね
6328,2020/12/30 15:04:09,寒すぎてサムライ8になった
6329,2020/12/30 15:02:58,風寒すぎてお腹痛くなったのでトイレに行ったのだが、駅構内のトイレに便座の消毒液無くて少し萎えた
6330,2020/12/30 15:02:57,お正月ガソリン満タンで迎えたくてガソリン入れに行ったけど寒すぎて右手の感覚なくなった←
6331,2020/12/30 15:01:40,寒すぎて義勇さんになったわね
6332,2020/12/30 14:59:18,寒すぎてハンサムになった
6333,2020/12/30 14:58:52,寒すぎて… 💬1008　♻️2.5万　♡3.7万  │寒すぎてなんですか！？ │💬3 ♻️939 ♡6530 │ │めっちゃ気になる😂 │💬2 ♻️508 ♡4527  サムスになった 💬　♻️2　♡35 https://t.co/3RA4wFYRBU
6334,2020/12/30 14:58:18,島が寒すぎてSAMになったわね…… アイガッタフィーリン！突き抜けてく！ 街が目覚ます頃〜！朝焼けに口付けてる！波も抱きしめている〜！WOWWOW！ って感じねぇ……🐍
6335,2020/12/30 14:58:04,寒すぎてサムになったので帰ります👨
6336,2020/12/30 14:57:50,外が寒すぎて猛ダッシュで家に帰ってきた。Snow Flower聴いたら気持ちがあったかくなったよ。
6337,2020/12/30 14:57:48,外寒すぎてサムライになった
6338,2020/12/30 14:55:36,寒すぎて急いでお湯沸かす流れで開封したカフェラテの粉をゴミ箱に入れそうになったww紅しょうがをゴミ箱に、空の袋を牛丼に山盛りにする紫耀くんのこと笑えないwww
6339,2020/12/30 14:50:24,寒すぎて寒 SHADEになった
6340,2020/12/30 14:48:54,寒い！寒過ぎる！寒すぎてサムスミスになったわ🎵
6341,2020/12/30 14:48:18,寒すぎてサム・スミスになったわね
6342,2020/12/30 14:45:11,西村加奈＠堺市役所前 2020年のラストライブ3連戦シリーズの2戦目！午前中はビル風があまりにも寒すぎて心が折れそうになったけど、ステージ中は嘘の様に暖かかった。こちらも表情がステキ！ https://t.co/fqfOXSFibz
6343,2020/12/30 14:40:18,寒すぎてサムスになったので撤退です　魚ちゃん見たいが4時までは待てん……
6344,2020/12/30 14:37:55,寒すぎてサムゲタンになった https://t.co/owuK7zMf2b
6345,2020/12/30 14:35:35,寒すぎてサムスになった
6346,2020/12/30 14:35:25,コンビニ行ったら寒すぎて死にそうになったわ
6347,2020/12/30 14:29:24,我ながら面白いサムネになったなぁと思ってます(寒すぎて震えて撮ったので😅)
6348,2020/12/30 14:22:44,今年1番お世話になった人（？）ということで、感謝の気持ちを込めて入念に洗車してきた🧽前の動画で泡少ない！って言われたから、今日はケチらずもっこもこ🧴寒すぎて凍傷するかと思ったけど、ピッカピカになって嬉しい〜😊これで気持ちよく新年迎… https://t.co/rcfnYKUHQa
6349,2020/12/30 14:21:15,「もし予定変更せずに沖縄年越し旅行に出発してたら寒すぎてエラいことになってたなガハハ！」って話しながら家族で別府に出発したけど、乗る特急が運休になっててエラいことになった
6350,2020/12/30 14:19:05,外寒すぎてサムスになった
6351,2020/12/30 14:17:15,寒すぎて外にすら出たくないけど🤭笑
6352,2020/12/30 14:10:28,寒すぎて寒ブリになった
6353,2020/12/30 14:09:55,買い物行ったら、寒すぎて、ハナタレになったよ😂
6354,2020/12/30 14:08:01,雪が降ったり、雨が降ったり、晴れたり、今日の天気は忙しいな。 寒すぎて”サムクレイトン”になったわ。 https://t.co/3gxP9BXqmy
6355,2020/12/30 14:07:56,事務所寒すぎてお昼ストックしてあったカップ麺にしちゃったよ… 温かいもの食べてお腹いっぱいになったから、これから睡魔との戦い😪
6356,2020/12/30 14:07:02,我が家のお猫様が寒すぎてサムスになった挙句、毛布ボールになった( https://t.co/rgh5gUUgY6
6357,2020/12/30 14:03:29,寒すぎてサムスになったからちんちん失った
6358,2020/12/30 13:58:25,寒すぎてサムスンになった
6359,2020/12/30 13:58:14,寒すぎて馬になったわね🐍
6360,2020/12/30 13:57:33,寒すぎて室内だけど手袋つけた！無敵になった気分∠( 'ω')／
6361,2020/12/30 13:54:06,外出たら風強くて寒すぎてサムになった
6362,2020/12/30 13:52:28,出雲大社!!!  素直に声が出て『すっご』ってなった🥴💫  写真とかもっと綺麗に撮りたかったんだけど寒すぎて手がガクガクしてブレまくり…  焼き餅ちゃんが『寒いよね』って気温にキレてて爆笑した https://t.co/fe2fsu8Hdl
6363,2020/12/30 13:38:15,寒すぎて緑知銀サムニダになったわね…
6364,2020/12/30 13:36:42,寒すぎて…ｻﾐｭｴﾙｴﾙｼﾞｬｸｿﾝになったわね
6365,2020/12/30 13:35:32,出かけようと思ったけど外寒すぎて急に怠くなった
6366,2020/12/30 13:31:50,寒すぎて外に出たくなくなったから コンロ掃除 綺麗になった https://t.co/lenYHFLSeA
6367,2020/12/30 13:30:45,寒すぎて　サムネイルになったわね…
6368,2020/12/30 13:29:48,寒すぎてサーモンになった
6369,2020/12/30 13:25:02,雪積もって朝一瞬だけテンション上がったけど外出た瞬間寒すぎて無理になった
6370,2020/12/30 13:18:26,寒すぎてめっちゃ走ったんだけど  私あの　運動できないの？ってくらい走る時パタパタ言うし普通に転びそうになった  ドジっ子可愛い
6371,2020/12/30 13:11:13,寒すぎてサムになった
6372,2020/12/30 13:07:40,29日の夜、道の駅で車泊した。眠りは浅かったがなんとかなった。ずっと運転して腰とおしりが痛い。足も伸ばせない。 寒すぎて暖房を付けては消すの繰り返し。 そして朝6時すぎに出発した。
6373,2020/12/30 13:06:34,寒すぎてサムになった…
6374,2020/12/30 13:06:29,寒すぎてサミア王女になった
6375,2020/12/30 13:05:36,寒すぎて前髪凍ってたwww なんかモヒカンみたいになった((((え
6376,2020/12/30 13:05:34,寒すぎてサムスン電子になった
6377,2020/12/30 13:04:47,寒すぎてSUB魔鈴になった
6378,2020/12/30 13:04:21,寒すぎてサムスになったので洗車は困難と判断しました。お布団に戻ります。 https://t.co/RspTeQN1Ym
6379,2020/12/30 12:56:31,思えば3月に今となっては最後となったユジクで映画『音楽』を観たあと、完売で食べ逃して以来なので、今年初にして食べ納めのめんさいぼう五郎左へ。1日2食生活にしてからなかなか機会がなかったので今日は朝飯抜き。家人は念願の豚ボナーラに挑… https://t.co/olV5eJsVQc
6380,2020/12/30 12:55:45,寒すぎてサムギョプサルになったわね
6381,2020/12/30 12:55:31,寒すぎてサムゲタンになった（激ウマギャグ）
6382,2020/12/30 12:53:16,雪と風で外寒すぎてサムスになった
6383,2020/12/30 12:38:05,寒すぎてSamsung Galaxy Note20 Ultra 5Gになった
6384,2020/12/30 12:36:19,寒すぎてサム・スミスになった
6385,2020/12/30 12:36:15,寒すぎてsamsungになった
6386,2020/12/30 12:31:38,お外寒すぎてネコになった
6387,2020/12/30 12:26:46,寒いのね⛄️ もうね寒すぎてね 人生で初めてね。自販機でお汁粉買いそうになったのね🥺 https://t.co/SRF2aBzGZV
6388,2020/12/30 12:17:33,寒すぎて外気温がSUM41°Fになった
6389,2020/12/30 12:16:54,部屋寒すぎて朝から三つ編みしてたし私にしては結構長い間髪下ろしてた  暖房の前でぬくぬくになったから結ぶけどね😇🍐
6390,2020/12/30 12:16:18,寒すぎてサムスになったけど腹減りすぎてヘリになった
6391,2020/12/30 12:15:54,とりあえず大掃除、完了だ 外の窓拭いてる時寒すぎて手がしもやけになったつら
6392,2020/12/30 12:12:49,寒すぎて髪の毛パリパリになった。
6393,2020/12/30 12:12:26,寒すぎてサムになったわね…(寒い)
6394,2020/12/30 12:10:18,寒すぎて有スーツサムスになった
6395,2020/12/30 12:08:06,寒すぎて侍になった
6396,2020/12/30 12:07:13,年末最後のゴミ収拾とわかっていながらも寒すぎて布団にくるまった結果 軽快な音楽のトラックきてカオナシになった https://t.co/2InAHJepHd
6397,2020/12/30 12:06:25,#まさけちえーぴー No.218 寒すぎてサムになったので、気分だけでも夏祭り。 やってなかっただけの曲が多すぎて、まだまだやろうと思えばやれる。モチベはそんなに高くない。 https://t.co/SyWitGkrq8
6398,2020/12/30 11:55:02,寒すぎてゴッ寒シティになった
6399,2020/12/30 11:47:47,寒すぎてサムスになった
6400,2020/12/30 11:43:57,おは無職～！午前中に起きた！！！！！ 寒すぎてサムチャイ・トムヤムクンになったわね… 歯茎が痛くないことへの感謝と、溜まった作業への憎しみに涙しながら今日も生きていくぜ！！ #おはようVtuber https://t.co/VVqBWTQw1J
6401,2020/12/30 11:38:30,寒すぎてサムギョプサルになったわね
6402,2020/12/30 11:38:14,寒すぎてジェイソンステイサムになった
6403,2020/12/30 11:37:37,神様になった日完走した。良い声優を起用して大々的に宣伝してた割に起承転結が雑、上手く感情移入が出来なかった上にギャグが寒すぎて面白くはなかったけど伝えたいことはなんとなくわかった
6404,2020/12/30 11:31:36,寒すぎて林修になった
6405,2020/12/30 11:30:37,寒すぎてちんぽ1mmになった
6406,2020/12/30 11:24:35,寒すぎてサム・フィッシャーになった
6407,2020/12/30 11:23:31,寒すぎてSAMSUNGになった
6408,2020/12/30 11:21:13,ねぇ知ってる？  今日寒すぎてお布団から出られないの…笑  この間Denny’sで食べて、うますぎて馬になったGODIVAとのコラボパフェ載せておきます。(何故？w)  罪深いお味でした☺️💕  #デニーズ #GODIVA… https://t.co/vjaXRH3HeF
6409,2020/12/30 11:13:20,寒すぎてサム・ウィンチェスターになった
6410,2020/12/30 11:12:53,寒すぎてゼロスーツサムスになったわ
6411,2020/12/30 11:10:24,寒すぎてリュカになった
6412,2020/12/30 11:09:02,寒すぎてサムスになったわね
6413,2020/12/30 11:01:51,リビングで見てたから自室戻ったら寒すぎて冷凍おてんてんになった
6414,2020/12/30 11:00:52,寒すぎて目が覚めたらちょうどアリアケ様が配信してたから冬のことちょっとだけ好きになった
6415,2020/12/30 10:55:30,寒すぎてサムイオロチになったわ
6416,2020/12/30 10:53:28,寒すぎてニット帽被る羽目になったけどダサい
6417,2020/12/30 10:42:08,寒すぎてサムスになった
6418,2020/12/30 10:40:55,寒すぎてサムになったわね…(大雪ですが買い物に来ました)
6419,2020/12/30 10:39:07,寒すぎてサムギョプサルになった
6420,2020/12/30 10:38:27,寒すぎてサムワン海王になった
6421,2020/12/30 10:33:40,寒すぎてPsystyleになった
6422,2020/12/30 10:32:15,外寒すぎて両手がクリームパン超えてSurgeon Simulatorになった
6423,2020/12/30 10:27:31,寒すぎてアッサムティーになったわ
6424,2020/12/30 10:23:29,地震あっていっそいでコンタクトつけて服着たのに寒すぎてまたベッドに潜ったら出れなくなった… さむすぎむり… レーニア飲みたいのに買い忘れた… 誰か…
6425,2020/12/30 10:21:09,寒すぎてサム・ライミになった
6426,2020/12/30 10:20:08,寒すぎてお外遊びが出来ないのでスライム作ったらめっちゃ喜んだ(　・ω・)ゞ 終了後、服と床が悲惨なことになってたが息子の機嫌はいいし、部屋は大掃除してピカピカになった😳💗✨母は朝から疲れたがまぁ結果オーライ💪('ω'💪) https://t.co/yHi5Y3b0BV
6427,2020/12/30 10:16:20,お姉ちゃん送ってく時　寒すぎて死んだ。体感気温は-19。そして私は洗濯しすぎて薄くなったスウェットで　勇敢にも外に出たので　脚がお亡くなりになった。 https://t.co/lEgUyx8DTm
6428,2020/12/30 10:03:55,寒すぎて手塚治虫になった https://t.co/HuzjkWI7FK
6429,2020/12/30 10:02:29,寒すぎて作務衣になった
6430,2020/12/30 10:00:07,寒すぎてSAM(ダンサー)になった https://t.co/OYP8vHWYUX
6431,2020/12/30 09:59:39,外寒すぎてサムになったし手が動かなくなって爪先で剣技使えるようになった
6432,2020/12/30 09:52:28,寒すぎてサムスになった
6433,2020/12/30 09:49:48,夏だと汗をかいた麦茶とかぬるい扇風機とか青空と室内の光のコントラストとか玉になって落ちる汗とかよその家の室外機の騒音とか連想しやすい？環境がやたら浮かぶけど冬って寒さでいざ行為となると寒さを推してまで行為に及ぶとなったとき寒すぎてそれどころではなくなってしまうイメージ。
6434,2020/12/30 09:49:27,寒すぎて幻シヴァになった
6435,2020/12/30 09:48:44,寒すぎてサブカルクソ女になったね
